0.9418280511860064 0.4591638414942347 0.17555177189752824 0.7129468447054057 0.7200832147767424 0.882432048483722 0.47246599721861593 0.18122669598425128 0.7497053831507573 0.032167942798981775 0.6366525134942673 0.5373183859323556 
0.3077456251238825 0.39339648180525133 0.21036134982048488 0.1924055993108147 0.4874611454987659 0.744715564451059 0.4750848581899396 0.42118483607406426 0.872952652897132 0.6301224847161947 0.5676224209264666 0.564179910176271 
0.1329912310342472 0.15122469426088392 0.6086448398365062 0.49628709106996094 0.8205089190340371 0.6689444729730794 0.5840688119527202 0.29832892022243285 0.6145545185976421 0.7562825913808108 0.3466654320841215 0.6153276217361309 
0.27505715689105537 0.4785198623359954 0.3222047060475558 0.6611203254731648 0.46430773577715423 0.548771808815409 0.2282490974824557 0.2061752026457419 0.9422742672626973 0.4918049403943009 0.6196715473066736 0.8779248592907412 
0.10237678031566877 0.5923724738144002 0.8086410160015456 0.5980380953314812 0.3679843599351335 0.046267197340956245 0.47810941625756725 0.40546804670372955 0.2681214298075083 0.4411907969884444 0.18859375270783524 0.626715248596774 
0.29132617285359164 0.9174532996675943 0.5296409060910103 0.3084638137761164 0.4562672036812813 0.8515773907007844 0.045566799523523605 0.41091852642923526 0.5157201536785143 0.6350870032638763 0.2851007725739873 0.3889695964289438 
0.534676765241649 0.5650868508672329 0.3339883742244501 0.7849549839108827 0.562140308383613 0.380423713570745 0.36210913570880554 0.7856505839016675 0.10293440814891236 0.9624390151567194 0.22188742740155276 0.5856915133943575 
0.7279484822685681 0.06783960582690574 0.13416796807526404 0.8992768386294834 0.5443550234861367 0.1649193800491735 0.7749733101112497 0.9298849911600651 0.6934355782823021 0.30985403512416054 0.1342550654075058 0.8530048896120472 
0.3497579683547649 0.2915889242432095 0.6581613735539511 0.18379150562945556 0.5152871253765772 0.6672951537421701 0.5316789971928959 0.2136532913598988 0.6223382631169093 0.898084995342178 0.5923245925533681 0.6400949198613299 
0.849892107083865 0.8799972951170274 0.011959256966600829 0.27358158862027365 0.9419017038963542 0.6317950033896638 0.5299101937228541 0.45415753617204113 0.10201554028242643 0.5722412227669811 0.3482508404536805 0.1497479743893319 
0.24415523076025142 0.409198306923336 0.9601942687713056 0.47932659943635103 0.6475104538168803 0.6199362894125239 0.32200932829247153 0.5375497218463992 0.11718796384401653 0.48426266428676923 0.9616670962785266 0.18339300677113074 
0.3121255367914548 0.397701682976929 0.7544823488431183 0.6785223147131372 0.22976016797773957 0.40510627761157936 0.7874097038731738 0.44140221477358343 0.5505688954065346 0.9291901598496426 0.7249429815182711 0.330181363943994 
0.3000932879977736 0.4237759962771528 0.4498162308834701 0.4042712415196157 0.009725871721819102 0.8774406783217379 0.27530080382709216 0.4903447319587502 0.4879336857758532 0.7266094334484412 0.11699418817575036 0.9494653323539991 
